post_id,forum_user_id
32,6894b7bb74c2a9e02770204a7ae22583c9bd08ea
592,9496c7e237da4923e0d46b0b30e69a476e397130
1162,091ddb45516078149d2749c76acfaaa7cfcdc03f
47,6894b7bb74c2a9e02770204a7ae22583c9bd08ea
668,6894b7bb74c2a9e02770204a7ae22583c9bd08ea
6,4efe974addec02aebdfbbc31634778fa3c3244c1
1197,966611184d574f5ab7e1036e6a33f5ff4f153166
1188,d9bb79e002a216b973320ed41b501abd5e164ba8
1197,28189337c30cf629d3d05ea05613765f6afd1837
6,e8d8aa4c9651f6431dfb20c87191f23a23948483
1205,1bc7896ad1850bbd08902dc279a467c15a12d90b
35,94e247ca7d4bf5d0bdd62572d49804ef8028a9a6
1228,e6af81de7862690c762040010f159691764deb2f
11,9ceba3478a9b6953f5dfd4f78d9f8a72bb5cc9dc
1162,cefe681c4833f44fe728faed6e63ccbb4caaae62
1154,d9bb79e002a216b973320ed41b501abd5e164ba8
1154,32575b852e56ecb03cda468fe841f42d01c1a142
1154,32575b852e56ecb03cda468fe841f42d01c1a142
10,fc1c4306aae418a2bea27e2a3415048b015b3a6b
1280,9cb97e02b1c9860052d13bee7656c1062d8d590c
1187,7e5ea5af6df72c218f7addb35092272a69aaeb18
31,9b77674aedc1a4293f89f62e76549ce621e69c83
1053,f20f62f553b739d092e619dedfe68a6463a46659
107,99118a1d4cfda3aac14fb9991ba3d379897ce88d
1273,7380badf94d406556ff247afdf4a2c4211a26ebd
1009,7e5ea5af6df72c218f7addb35092272a69aaeb18
1280,9b77674aedc1a4293f89f62e76549ce621e69c83
1009,405c2da2549689a78616d1e141caf869354bd732
1315,ff0d2fa94b41b4df6d2f15886e4c1f59bd38171f
1335,9b77674aedc1a4293f89f62e76549ce621e69c83
1325,c2399b2269df7614d52168fcd7865a9ade1f6d71
1154,d9bb79e002a216b973320ed41b501abd5e164ba8
1323,ddb934a19e6a8c66bb1c42a5d628d1c80a0f38ea
1154,32575b852e56ecb03cda468fe841f42d01c1a142
1337,cefe681c4833f44fe728faed6e63ccbb4caaae62
1009,79ea801358bf607ccc1409e0a82135207315006b
1217,ddb934a19e6a8c66bb1c42a5d628d1c80a0f38ea
1350,0bc22adf89b74ce047ae9ec022c02055a615b3de
592,496e1546a013f487b9b1a1c6ecb92c822a1b36de
1332,7d49358a0a31d758a77ff5c060c66f500785e472
10,7f2e1d879db7769d94d42fa668b847beed72ba4b
496,496e1546a013f487b9b1a1c6ecb92c822a1b36de
1280,9cb97e02b1c9860052d13bee7656c1062d8d590c
647,56e4af3b5f33548678938aa2fb322745ab827d2c
1058,6e8afebe5aaa01752e302c398068e14124851cd9
1307,9b77674aedc1a4293f89f62e76549ce621e69c83
901,d01a647b7e23604855c6e6565c1ce87c2f8617ec
1401,9b77674aedc1a4293f89f62e76549ce621e69c83
1386,1822ac1f760bf05cfcf601a186814ead7fd5d765
1376,7f2e1d879db7769d94d42fa668b847beed72ba4b
241,155b128f571f71b2dfc2c9e2957e4dc58643d924
228,853cb9082436a13dbf2955e9b9c6053aef4597a3
1400,1822ac1f760bf05cfcf601a186814ead7fd5d765
1376,9b77674aedc1a4293f89f62e76549ce621e69c83
1177,76fb96c821625abff826ce65d8d22a0262c6ce85
592,f2ab2cd6702b40381ce40eb449e869cc35957d9a
771,3fc043e3f09100a84710690031a4e1eccd5fd29f
1466,f31a84ef1ebb2e1c661cafce515e6afa20074eb5
901,3fc043e3f09100a84710690031a4e1eccd5fd29f
1401,0fffee18e10c199a9f9bcc41d3ff53f55bcb7def
1113,f2ed53a6d8acd8c9e66e8cecc1fc41e7ff4b77d9
1492,28189337c30cf629d3d05ea05613765f6afd1837
1138,76fb96c821625abff826ce65d8d22a0262c6ce85
1113,6393ef6b647494459a6d6681356a7b06b5723818
507,2d7f9e68762a5bcda13933659376039e7d6113bd
1113,f2ed53a6d8acd8c9e66e8cecc1fc41e7ff4b77d9
1476,2e3d2774d773dc89294fc87e9e96c73d88de8194
1169,9cb97e02b1c9860052d13bee7656c1062d8d590c
1522,2e3d2774d773dc89294fc87e9e96c73d88de8194
1113,6393ef6b647494459a6d6681356a7b06b5723818
35,76fb96c821625abff826ce65d8d22a0262c6ce85
1535,9cb97e02b1c9860052d13bee7656c1062d8d590c
1516,6e8afebe5aaa01752e302c398068e14124851cd9
1466,9b77674aedc1a4293f89f62e76549ce621e69c83
1491,9b77674aedc1a4293f89f62e76549ce621e69c83
1522,bf8bb06f0677c30093f3fff2b8865d73b972be5b
1401,9b77674aedc1a4293f89f62e76549ce621e69c83
1325,0957c4a8638bea58ac4cb5ef2e0ffd90b1636d92
1577,6e8afebe5aaa01752e302c398068e14124851cd9
1577,83dc066d293991a51a57f0c9e80db235dd84194a
1307,ad7185e11c4df56525af5065769f78ffd0dc1906
17,39bba8fa4f04b374b9c5ad15823d13d100298dbf
1307,9b77674aedc1a4293f89f62e76549ce621e69c83
1630,1c29fb7a2bb711e19154a0f72e6a44fd2d6274d2
1577,5f42eeb3399e27fc1923b436889707b0c51ecc42
1577,83dc066d293991a51a57f0c9e80db235dd84194a
1474,39bba8fa4f04b374b9c5ad15823d13d100298dbf
1612,8307911e15cb519cf51fcf88010656f1829fb9ab
1633,9b77674aedc1a4293f89f62e76549ce621e69c83
78,3dfd592738b211ef4931f248aebc679e5e596b3e
1577,9e2cfb14b428cca9f58303618b0f3f49e7a05f91
1577,83dc066d293991a51a57f0c9e80db235dd84194a
1577,9e2cfb14b428cca9f58303618b0f3f49e7a05f91
1612,6a830a0b45ec355f7508efa95b2039a8a826d4ca
1652,fa27e48d76c4c8eb5b09ea8dc916ae4d47631849
1577,067a1f6990e0378b306b6dac9cee7913a8948a3b
20,c5fabf2f8517b17b742b2f676da74f0ed7528b38
1426,8b48648cca8541f01272a88b178daa4a3a411957
1706,cf5d43fcaef4396ffbfec735b0b448c8abdb33fa
1652,d790d8a10f3ad2d81ed9781cfe680119fae82364
1622,090db0feef443438b9389ef4a5b06588cc1e76fa
6,acac52507c5134b2d448874dc6fc3e8f34765604
10,cc8b1f80c24a3f5d06b6d74f56f00691aa44d2db
17,943023c003da39589ef2d571e405533b1d00d9bb
1738,8b9eb9f4df35266a25af2257faac99e5d084e61c
6,a8e674208c8023245eb56567460f4bd81a7cdc00
1517,3098fc2e85c889b4c1ef45c5f317a13743c91673
1740,8b9eb9f4df35266a25af2257faac99e5d084e61c
1740,5685626827509059b64b05a8d5f11a822346e7b0
1748,0fb169892df33911b45e677320913792668c0768
1740,8b9eb9f4df35266a25af2257faac99e5d084e61c
1740,158261eb3f2effda6e46833ed6655e0988e58ae6
1667,4c5aa99f56eb99e7dc6145f17a4ab6bee487bd5f
1693,1bc7896ad1850bbd08902dc279a467c15a12d90b
1523,4c5aa99f56eb99e7dc6145f17a4ab6bee487bd5f
1573,0fb169892df33911b45e677320913792668c0768
1297,9b561e7f8756b63b086a8fd2d451c00d51a82314
1436,9b561e7f8756b63b086a8fd2d451c00d51a82314
1516,c54f7c9dbec63c1caabf59c4d302dee266d5a52f
1796,839f41b91bc039f5878dbfc0b451c955af89310f
1710,c54f7c9dbec63c1caabf59c4d302dee266d5a52f
554,2cd0b34477d4214eb8801964a0df0b0a59050ffd
1801,5479269a0b500342fc1dd37a97fc0753342fdefe
1824,9b561e7f8756b63b086a8fd2d451c00d51a82314
1335,97d9a320135305ab264ce848b535ec0f5d8693ce
20,73da4ce2abc7a79d2f6803d368fccd2eda554c4c
1474,1689b21043b1e8663a88c382ca95ebe6796be009
1834,1689b21043b1e8663a88c382ca95ebe6796be009
10,ed1cb73e23a212a5bae54a12a16cf84cd75e7c4e
1543,8acd39fdeee6814b3df047deace8328e8d6e7009
1678,8acd39fdeee6814b3df047deace8328e8d6e7009
1535,8e276ee95fe7bdbd9af7b817afde4cca16627e21
1891,7380badf94d406556ff247afdf4a2c4211a26ebd
1761,943ac50685da08ea4ca4ff3ed97921173e9bb2ec
1410,301363b57f540ad208c0c9b4a52ba06b688d8d60
1902,c667a874027383a7f91d694b7f196c29b75c403b
1920,22842e36a339bf6cb65b569473d77734a616d6da
124,c897cb2b85f95f1dc16d963b11b365dba879d09b
107,41554152cdc707518abe49fe0a978599852ad72c
1878,d9565396e02aa092359add1f86792351dc5f8dfe
1822,62a483ced5ecacc8a4dc75023e2575dfff8772dc
1920,63426060804142c537cf69ca1912cd028fc4fc57
1772,62a483ced5ecacc8a4dc75023e2575dfff8772dc
1682,62a483ced5ecacc8a4dc75023e2575dfff8772dc
506,d9565396e02aa092359add1f86792351dc5f8dfe
668,7a31a8df0b94faa7379a1313808acd48507d1f56
1678,deee8c258261901db702797fc3621089f0e67502
1693,ce03b8695efd12b4106c556429d03158b9652d31
1703,ce03b8695efd12b4106c556429d03158b9652d31
1758,0957c4a8638bea58ac4cb5ef2e0ffd90b1636d92
1920,22842e36a339bf6cb65b569473d77734a616d6da
1981,f46655791b3f9da83315d20650702b243525290a
1618,9e2330dfa2390a9b020ca0bff651a4fe9c677543
107,44adaa739594003944f27fef4f8afd60e7a2a270
751,3959caa5c0be64d9aca0db1b57e912f527a2689c
1860,43e819b96151a1e0a31bae0f1833c273dfae800b
1938,a3132d07ee4abf297e2fd9904be1fbb0edeb5d3e
1245,8fb32655ffd68490de022dffda6e07a1549168a1
2066,cd27b8b690213c463a30a9c9e995afe9907fa7ea
1426,8fb32655ffd68490de022dffda6e07a1549168a1
1702,8fb32655ffd68490de022dffda6e07a1549168a1
1891,0957c4a8638bea58ac4cb5ef2e0ffd90b1636d92
2042,8fb32655ffd68490de022dffda6e07a1549168a1
1906,a09ca6a5ed4e21777005e9d653b837b1640806f4
42,c88f58f1f6a02a37a8409077431d7aa8a55828f3
25,716e7e940b08a73a502edcfbd80584d79f859887
2089,a09ca6a5ed4e21777005e9d653b837b1640806f4
2089,a09ca6a5ed4e21777005e9d653b837b1640806f4
1000,5786eefc40c4d8edb43359dcee98ec123419d11f
1910,41f682f14a0283c380cf8d79a7b9a7ec87a8f7a4
6,ad81ec228d7ffd754006fac137f96997f735a8d0
2018,936c781e6aa54a17b1acfc619145c2940c44ec2f
2152,030cee2583aee941204c6dbc6cb57a515a01dd2f
1271,3a24be1485ed16b91064d8fc79b86c564749b1ea
2039,b644eedf466df634ffb9cf7d14ffeaa3ea07f3c4
2120,8013d632357c93fdbc5874efa19b929e183882c7
1894,2577efae40c1185cb49435a032d6f5e59bb02978
1492,e79526c59c495f7d226fdd29f1917e605367d263
1169,afdd14b2f4809464bc6f354ab3f4ec89d294e33d
2230,8fb32655ffd68490de022dffda6e07a1549168a1
22,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
621,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
1678,8acd39fdeee6814b3df047deace8328e8d6e7009
1218,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
77,dfaf50bec0e579ec3b5b60e10580eb0204b93c14
932,56381a8c73d43e14b4171c00eaf290d08e0f9895
2173,5786eefc40c4d8edb43359dcee98ec123419d11f
1662,a09ca6a5ed4e21777005e9d653b837b1640806f4
872,5786eefc40c4d8edb43359dcee98ec123419d11f
6,00ac894d2929dff06c5ee9afca974d334d17e15f
868,1554796ed793e4065f2737d91ebf19c965267ca9
868,1554796ed793e4065f2737d91ebf19c965267ca9
1335,16867e6573356cdfbeb323511349ceb47d8210d3
2191,afaa01f1fc9f76dc29dcc42c3e998d3118ab3af1
668,c90fcdd90b080f32b1809c45a5c880380b84296e
30,40fc42ba3841d1544229aaa42431364a8a58ffea
1373,524f19483b86ea7d4d7c44f790597b250b25cb19
2234,9e1da5936273757239c129e22b29c4ba693aeafc
2283,64641668fa665e3eb43678c5f02380f5efdb5ffe
1677,5ef23fdbb0244e895b5d931997417930da282aa7
2283,677b903f8d7d6972ec91af88122f42572fb0b9ed
175,7a81420413753b24dda814e9d0a151e8de4946ba
2365,70217ba302e342ade8e8f474509774262c4084c1
1822,46adbeb853a2794e1d7201bd208a7715de5d6e49
1710,96b5cf7a9b2b62c61e65d513012ff56115fba1de
1523,f2ed53a6d8acd8c9e66e8cecc1fc41e7ff4b77d9
1197,74df1290e3b999cbab39048b4bf894c0e2a9bcc8
2378,9b77674aedc1a4293f89f62e76549ce621e69c83
77,5212cbe251ce204b6b5b329b3fbec4b3416ee4b3
878,812c77b74b0ab201d31bf51ffb58de0dde9ba893
771,812c77b74b0ab201d31bf51ffb58de0dde9ba893
599,812c77b74b0ab201d31bf51ffb58de0dde9ba893
107,d7f7e3dcd32a3b06866a0a9df89e9b76d85da959
6,49325c81c92cee55df3689df3d432bb323181c86
2381,9b77674aedc1a4293f89f62e76549ce621e69c83
6,abec699b606b3ed7c7bc0e42ee486b9a45354c72
872,afa7a2f390fa35a4ec0d46f85f48b423bde0b9e1
2416,9b77674aedc1a4293f89f62e76549ce621e69c83
1187,74df1290e3b999cbab39048b4bf894c0e2a9bcc8
2429,a09ca6a5ed4e21777005e9d653b837b1640806f4
1729,9b77674aedc1a4293f89f62e76549ce621e69c83
107,3d4470063541b1b7d8fbe02f6c72c66c40c7b803
599,9b77674aedc1a4293f89f62e76549ce621e69c83
42,f7d96e2af8eb3de362441edf8954550a10d329f0
1410,38c7e477c177d36562b4f7235b85bfc740d49abd
2460,9b77674aedc1a4293f89f62e76549ce621e69c83
1169,812c77b74b0ab201d31bf51ffb58de0dde9ba893
1643,812c77b74b0ab201d31bf51ffb58de0dde9ba893
496,c99cb83233fc5528b9ade38d71110c84b91c7dde
1643,812c77b74b0ab201d31bf51ffb58de0dde9ba893
2380,1f17b09a68121efdd40af68266600233bfd9ba5a
1729,812c77b74b0ab201d31bf51ffb58de0dde9ba893
2260,812c77b74b0ab201d31bf51ffb58de0dde9ba893
2409,812c77b74b0ab201d31bf51ffb58de0dde9ba893
42,740a13df99705e47f8fb1e557fd5ba1b43726d05
1729,9b77674aedc1a4293f89f62e76549ce621e69c83
513,36f375c91ebfac16cd7e338c7b241c7651051ae2
6,812d0723936f693c54aab98116dbeedf0cf0ec4c
496,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
496,baf1f0c2568c73f11bdfa131b185cdb3ab5ed794
1169,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
2415,9b77674aedc1a4293f89f62e76549ce621e69c83
42,49514acd90a042904c56f8378ab9465705b64f15
42,7d8f3369453396b9e41b1092fbd3ebf45711bc01
42,80efdde650bccf650aae464064c38043848cdcea
2547,9b77674aedc1a4293f89f62e76549ce621e69c83
2558,6739aea251096d345d055ef9dd40a5071efc3fd2
2594,9b77674aedc1a4293f89f62e76549ce621e69c83
159,49514acd90a042904c56f8378ab9465705b64f15
2622,9b77674aedc1a4293f89f62e76549ce621e69c83
107,38c7e477c177d36562b4f7235b85bfc740d49abd
17,c5dd9bf8aef149eceb5fcf7c272c55250276356d
2628,7fec31f575fb6f003018171dd69284f97fcb8b93
2380,28189337c30cf629d3d05ea05613765f6afd1837
42,3bf944af12637da045abab5b259d92c76b2f7359
406,49514acd90a042904c56f8378ab9465705b64f15
1202,38c7e477c177d36562b4f7235b85bfc740d49abd
2624,48059c4fcd06d5f17ce65de223efe9ee090d5671
1428,23ea0f509d7bb6653bbb11c139cd5f307932185c
2594,240345c87f950a89d5ebe6097683eb7956cc33bb
540,49514acd90a042904c56f8378ab9465705b64f15
25,dd366b9deb55742b21e5438f2276c53c90e2d86a
658,49514acd90a042904c56f8378ab9465705b64f15
2662,085e75d4935bbd1ec2385b43a48e46a6b7bbeac6
2694,a09ca6a5ed4e21777005e9d653b837b1640806f4
2429,28189337c30cf629d3d05ea05613765f6afd1837
42,d5791ec82192e3597523d88899e98189fb5e2fd3
2696,30f2b35526a6eb39a11721c63ae8fa7c18f5fab2
2448,28189337c30cf629d3d05ea05613765f6afd1837
2589,733533560d42782d595795022495ad6720afdbcc
1662,850aaaddf66126208fa523984dea002f6bff52ab
6,3f059e22400be998af4de184b2a35676a4877a3b
668,b59f16b746713e66d75bbeb9ee715368880e66a1
2666,64356b025fb8f708013a4866563abb02cc3a8cca
1577,3c5ae7cf5990ccda0585325b863cc4283f00b010
2632,812c77b74b0ab201d31bf51ffb58de0dde9ba893
2632,812c77b74b0ab201d31bf51ffb58de0dde9ba893
2694,812c77b74b0ab201d31bf51ffb58de0dde9ba893
10,e51180086fafa5a08928993eee29f96823a23f16
2536,a8f572c011b27af92520e34429a37f77f879ab0f
10,1a0de3f808c798ad8eb5ce31fa33e91af804e46a
2809,a09ca6a5ed4e21777005e9d653b837b1640806f4
2380,9e2cfb14b428cca9f58303618b0f3f49e7a05f91
1944,6e8afebe5aaa01752e302c398068e14124851cd9
440,f2e6e5a53fb60e6476c90d568f5937a973d2cb4a
2536,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
1202,c5dd9bf8aef149eceb5fcf7c272c55250276356d
2829,30f4a5fa2138834659f5a06b84366e3dea2236e7
2809,6bf00a476abd2f8492737d1c9d7ba1ac1c61bd29
2831,e7dc030f09262ebb1e977bb607ddce8c22253078
496,29a2f5427179157b95d08332ae23d62e3c83f1cd
668,9592f35a4585b5ac5cbc21aeeced1ddab68b5e70
2380,54763e585a06461f600c10fafba2c7ab0b9673d5
13,11ca0c4ace4976fd6236e7ab9dd36d22304aeef2
2894,25e71e8829a5098b6bbcfb642eb2774ad074b3f9
2620,932cb2546e0766dbd1ba6bb03e1188962c5ee4cd
2902,97c84cceb5c73858bcd971ccf3f1b17fe49c491b
2853,bc489276d6f8f973aedc35b48840e8e85aebd45c
2897,a56032c82dafea3b029b2ae1eb35affad1771a98
1492,ae3bd3c19dbd508a281411581eb8e493cc7a5260
1492,dc5254aa7cdbaa3f21ae0fb2c5152a146f979e7c
1577,ae3bd3c19dbd508a281411581eb8e493cc7a5260
2553,1870fbb69cf06e23c7595d6b88e5cab6589874c6
2641,1870fbb69cf06e23c7595d6b88e5cab6589874c6
2358,ae3bd3c19dbd508a281411581eb8e493cc7a5260
1856,53d9f4e0cb1c0ba279a6ffbee0c0d706add9a656
2829,df784af33fb709008e0678d3cd2c480b82f08e7f
2238,ab65eaae1007af6ae1a967629b4e591c94b23713
1335,66d46f54b0d1c81b84c840980a5257d78574bc9a
2989,368127754956b4e56c809ca439632c82611ce67a
1335,9b77674aedc1a4293f89f62e76549ce621e69c83
2380,ab65eaae1007af6ae1a967629b4e591c94b23713
2829,30f4a5fa2138834659f5a06b84366e3dea2236e7
1866,e7dc030f09262ebb1e977bb607ddce8c22253078
2239,1a5b763929f7db3f3ff4a223b0d75403fd592ced
3031,30f4a5fa2138834659f5a06b84366e3dea2236e7
42,f17487e2e634829a5c2659d170eafb2e1a1c539f
10,0b2ef774644ccf80f69147c875b1b35bd1a619d3
3021,ba06e842721e4a1a32f3681b9da3f9853b51b033
1523,1fed4995137be01f1e64e1cf42f5b7cf4cf80956
2230,1079428c9dae683e2259b2648f4ee55df4bc11f6
1710,733533560d42782d595795022495ad6720afdbcc
1217,84df0babdf17201a9cbce42306e1e485f76256dc
513,22e73f5fb65cf1bd11a35bdfa53c949c5a00f562
2342,1079428c9dae683e2259b2648f4ee55df4bc11f6
107,7c028a134570ec02f11215d8019c4dc0f7077677
3031,84df0babdf17201a9cbce42306e1e485f76256dc
18,38365df8c040090ed45d043668ccf4fb785083a1
10,8ec8359e8c9c0eb391a8a0d027353e368f788d7a
42,e4972d691a63936e2e103920cb2ff4df45546f3f
50,96b2b577989fcc28437a3f52ee37d0707e531636
1884,d19b8f01e0e556a91378fc65f6188e161f01f354
1351,a3c31c4cb06c9f8b0f5eb173313156c18a27f1b8
18,41b706c551ffc73dad94040934cf416f14619337
638,b28785ae6006194c840fc9c35828258765d3fde5
1375,9e9f551b6afa7a4737aa2cabfae9466126ac713d
3085,a8f572c011b27af92520e34429a37f77f879ab0f
3072,ce86ac5e3ac859b7b5fc8c4a9afe4b5c53e63090
706,191250c8c73404f4151f02751e063f56b4eb03e9
245,fa945cad0d0fc68d92e69b43c2cead4b0a6b7fc5
10,050e5d3400f1b4fc345e5121ce462ec139aeaf41
2787,812c77b74b0ab201d31bf51ffb58de0dde9ba893
554,5c688fbde2cf3e05fe73f695fd6af58ebc06c471
2806,5034551755acc9f0f94ad42262dc0858d63cdcc4
17,595e539b9bd73cd660bc7245781d688ad032444b
42,cb08b30db42b05d7a02efd3579a002ebae474e77
1796,c1c7c0c7351ce638cf93af5d04376e76df086740
101,ccaa93a510914efdd28863514eed83219609efa8
3205,8149c4483e3016009fed1fcf22d6e17a8e44201e
3182,bb7a9c121d3995229e9db3637008f3e5351579fe
2190,5957003334eebcdecb1b667f3b962f3d8db820da
2894,98ee0824ea5830662f0f9dccb780d279104a7767
107,77391668ee9afd24119d87dcfd4df59335d71ef3
107,8ac87264b2cf0ba6d17c64c94428cf3ac17e8007
3193,ce86ac5e3ac859b7b5fc8c4a9afe4b5c53e63090
2771,2b625a94fd45e0e8c31af0c97b355292d241c135
1474,94a9dc60c7c7cf3d0b911c7e7591b6d136711799
2814,fc7dd75f6caa637ff901c75fc87e17b70dff6d8c
3185,20a1acef5de80f33cdeebb6b9d9a7e51a6163634
2814,091ddb45516078149d2749c76acfaaa7cfcdc03f
3284,e604b93481d49fccf9e1e757277b07584908cb76
1030,1f89a54723b4c2f944388892fef03b800a972bd0
